,fileName,tag
5496,5496,2
5497,5497,2
5498,5498,10
5499,5499,2
5500,5500,2
5501,5501,2
5502,5502,2
5503,5503,11
5504,5504,13
5505,5505,1
5506,5506,13
5507,5507,2
5508,5508,2
5509,5509,2
5510,5510,3
5511,5511,4
5512,5512,2
5513,5513,7
5514,5514,11
5515,5515,9
5516,5516,5
5517,5517,4
5518,5518,2
5519,5519,7
5520,5520,2
5521,5521,13
5522,5522,11
5523,5523,7
5524,5524,2
5525,5525,2
5526,5526,12
5527,5527,3
5528,5528,2
5529,5529,6
5530,5530,7
5531,5531,2
5532,5532,7
5533,5533,2
5534,5534,11
5535,5535,6
5536,5536,14
5537,5537,4
5538,5538,2
5539,5539,9
5540,5540,11
5541,5541,1
5542,5542,2
5543,5543,6
5544,5544,4
5545,5545,2
5546,5546,3
5547,5547,8
5548,5548,6
5549,5549,10
5550,5550,6
5551,5551,1
5552,5552,0
5553,5553,10
5554,5554,3
5555,5555,7
5556,5556,2
5557,5557,12
5558,5558,1
5559,5559,2
5560,5560,0
5561,5561,2
5562,5562,15
5563,5563,4
5564,5564,2
5565,5565,11
5566,5566,2
5567,5567,0
5568,5568,8
5569,5569,12
5570,5570,2
5571,5571,2
5572,5572,1
5573,5573,2
5574,5574,1
5575,5575,12
5576,5576,0
5577,5577,14
5578,5578,2
5579,5579,8
5580,5580,2
5581,5581,6
5582,5582,4
5583,5583,6
5584,5584,10
5585,5585,6
5586,5586,3
5587,5587,9
5588,5588,2
5589,5589,3
5590,5590,2
5591,5591,2
5592,5592,2
5593,5593,2
5594,5594,1
5595,5595,2
5596,5596,14
5597,5597,11
5598,5598,8
5599,5599,11
5600,5600,7
5601,5601,11
5602,5602,12
5603,5603,2
5604,5604,8
5605,5605,2
5606,5606,2
5607,5607,2
5608,5608,6
5609,5609,4
5610,5610,2
5611,5611,2
5612,5612,9
5613,5613,12
5614,5614,6
5615,5615,7
5616,5616,8
5617,5617,2
5618,5618,2
5619,5619,8
5620,5620,2
5621,5621,1
5622,5622,2
5623,5623,2
5624,5624,12
5625,5625,6
5626,5626,3
5627,5627,2
5628,5628,12
5629,5629,11
5630,5630,1
5631,5631,7
5632,5632,9
5633,5633,4
5634,5634,9
5635,5635,7
5636,5636,2
5637,5637,2
5638,5638,6
5639,5639,8
5640,5640,4
5641,5641,2
5642,5642,2
5643,5643,6
5644,5644,12
5645,5645,11
5646,5646,2
5647,5647,7
5648,5648,15
5649,5649,3
5650,5650,2
5651,5651,6
5652,5652,2
5653,5653,2
5654,5654,8
5655,5655,3
5656,5656,3
5657,5657,3
5658,5658,11
5659,5659,8
5660,5660,2
5661,5661,2
5662,5662,7
5663,5663,2
5664,5664,13
5665,5665,12
5666,5666,2
5667,5667,2
5668,5668,1
5669,5669,12
5670,5670,3
5671,5671,1
5672,5672,6
5673,5673,2
5674,5674,2
5675,5675,6
5676,5676,2
5677,5677,10
5678,5678,2
5679,5679,2
5680,5680,2
5681,5681,2
5682,5682,2
5683,5683,6
5684,5684,2
5685,5685,2
5686,5686,4
5687,5687,15
5688,5688,2
5689,5689,11
5690,5690,3
5691,5691,2
5692,5692,1
5693,5693,3
5694,5694,6
5695,5695,2
5696,5696,2
5697,5697,2
5698,5698,2
5699,5699,9
5700,5700,2
5701,5701,2
5702,5702,8
5703,5703,5
5704,5704,2
5705,5705,2
5706,5706,6
5707,5707,10
5708,5708,2
5709,5709,3
5710,5710,9
5711,5711,1
5712,5712,2
5713,5713,5
5714,5714,2
5715,5715,7
5716,5716,5
5717,5717,2
5718,5718,5
5719,5719,2
5720,5720,1
5721,5721,7
5722,5722,10
5723,5723,1
5724,5724,3
5725,5725,2
5726,5726,2
5727,5727,5
5728,5728,2
5729,5729,2
5730,5730,3
5731,5731,7
5732,5732,9
5733,5733,1
5734,5734,2
5735,5735,1
5736,5736,2
5737,5737,1
5738,5738,9
5739,5739,0
5740,5740,4
5741,5741,11
5742,5742,6
5743,5743,12
5744,5744,2
5745,5745,12
5746,5746,2
5747,5747,2
5748,5748,5
5749,5749,2
5750,5750,7
5751,5751,1
5752,5752,1
5753,5753,9
5754,5754,2
5755,5755,6
5756,5756,13
5757,5757,11
5758,5758,0
5759,5759,2
5760,5760,2
5761,5761,13
5762,5762,7
5763,5763,15
5764,5764,2
5765,5765,8
5766,5766,2
5767,5767,6
5768,5768,14
5769,5769,2
5770,5770,8
5771,5771,2
5772,5772,1
5773,5773,3
5774,5774,7
5775,5775,2
5776,5776,1
5777,5777,2
5778,5778,8
5779,5779,6
5780,5780,12
5781,5781,2
5782,5782,2
5783,5783,6
5784,5784,6
5785,5785,2
5786,5786,2
5787,5787,1
5788,5788,1
5789,5789,9
5790,5790,6
5791,5791,8
5792,5792,1
5793,5793,1
5794,5794,10
5795,5795,2
5796,5796,2
5797,5797,10
5798,5798,2
5799,5799,14
5800,5800,3
5801,5801,2
5802,5802,7
5803,5803,2
5804,5804,15
5805,5805,2
5806,5806,8
5807,5807,11
5808,5808,12
5809,5809,2
5810,5810,1
5811,5811,1
5812,5812,1
5813,5813,2
5814,5814,2
5815,5815,2
5816,5816,7
5817,5817,2
5818,5818,2
5819,5819,15
5820,5820,7
5821,5821,2
5822,5822,3
5823,5823,2
5824,5824,2
5825,5825,2
5826,5826,8
5827,5827,2
5828,5828,1
5829,5829,1
5830,5830,7
5831,5831,4
5832,5832,7
5833,5833,14
5834,5834,2
5835,5835,9
5836,5836,3
5837,5837,1
5838,5838,2
5839,5839,2
5840,5840,13
5841,5841,13
5842,5842,7
5843,5843,2
5844,5844,2
5845,5845,11
5846,5846,9
5847,5847,2
5848,5848,2
5849,5849,6
5850,5850,2
5851,5851,6
5852,5852,1
5853,5853,10
5854,5854,12
5855,5855,8
5856,5856,4
5857,5857,2
5858,5858,3
5859,5859,2
5860,5860,11
5861,5861,2
5862,5862,7
5863,5863,8
5864,5864,7
5865,5865,7
5866,5866,5
5867,5867,5
5868,5868,2
5869,5869,2
5870,5870,2
5871,5871,12
5872,5872,5
5873,5873,4
5874,5874,2
5875,5875,15
5876,5876,2
5877,5877,2
5878,5878,7
5879,5879,7
5880,5880,5
5881,5881,2
5882,5882,3
5883,5883,3
5884,5884,1
5885,5885,5
5886,5886,2
5887,5887,15
5888,5888,2
5889,5889,2
5890,5890,3
5891,5891,4
5892,5892,7
5893,5893,11
5894,5894,2
5895,5895,11
5896,5896,2
5897,5897,12
5898,5898,2
5899,5899,5
5900,5900,13
5901,5901,2
5902,5902,2
5903,5903,2
5904,5904,8
5905,5905,2
5906,5906,3
5907,5907,7
5908,5908,7
5909,5909,8
5910,5910,12
5911,5911,2
5912,5912,2
5913,5913,6
5914,5914,2
5915,5915,2
5916,5916,10
5917,5917,5
5918,5918,2
5919,5919,9
5920,5920,12
5921,5921,12
5922,5922,2
5923,5923,7
5924,5924,11
5925,5925,12
5926,5926,2
5927,5927,6
5928,5928,1
5929,5929,7
5930,5930,6
5931,5931,2
5932,5932,11
5933,5933,12
5934,5934,2
5935,5935,2
5936,5936,0
5937,5937,2
5938,5938,10
5939,5939,9
5940,5940,2
5941,5941,3
5942,5942,3
5943,5943,2
5944,5944,1
5945,5945,9
5946,5946,8
5947,5947,6
5948,5948,3
5949,5949,13
5950,5950,12
5951,5951,10
5952,5952,2
5953,5953,7
5954,5954,3
5955,5955,2
5956,5956,2
5957,5957,5
5958,5958,8
5959,5959,2
5960,5960,5
5961,5961,6
5962,5962,11
5963,5963,11
5964,5964,0
5965,5965,1
5966,5966,1
5967,5967,2
5968,5968,7
5969,5969,1
5970,5970,2
5971,5971,7
5972,5972,13
5973,5973,2
5974,5974,2
5975,5975,7
5976,5976,2
5977,5977,14
5978,5978,6
5979,5979,2
5980,5980,6
5981,5981,1
5982,5982,13
5983,5983,7
5984,5984,13
5985,5985,6
5986,5986,2
5987,5987,5
5988,5988,10
5989,5989,5
5990,5990,11
5991,5991,11
5992,5992,8
5993,5993,12
5994,5994,9
5995,5995,2
5996,5996,11
5997,5997,11
5998,5998,6
5999,5999,2
6000,6000,14
6001,6001,10
6002,6002,2
6003,6003,10
6004,6004,8
6005,6005,4
6006,6006,12
6007,6007,5
6008,6008,2
6009,6009,12
6010,6010,4
6011,6011,8
6012,6012,2
6013,6013,14
6014,6014,13
6015,6015,8
6016,6016,13
6017,6017,5
6018,6018,1
6019,6019,11
6020,6020,2
6021,6021,2
6022,6022,2
6023,6023,3
6024,6024,2
6025,6025,6
6026,6026,5
6027,6027,12
6028,6028,6
6029,6029,2
6030,6030,12
6031,6031,2
6032,6032,3
6033,6033,2
6034,6034,11
6035,6035,8
6036,6036,1
6037,6037,10
6038,6038,2
6039,6039,2
6040,6040,2
6041,6041,2
6042,6042,2
6043,6043,2
6044,6044,6
6045,6045,11
6046,6046,6
6047,6047,13
6048,6048,2
6049,6049,3
6050,6050,2
6051,6051,2
6052,6052,2
6053,6053,7
6054,6054,5
6055,6055,4
6056,6056,2
6057,6057,6
6058,6058,12
6059,6059,6
6060,6060,2
6061,6061,13
6062,6062,15
6063,6063,5
6064,6064,3
6065,6065,2
6066,6066,2
6067,6067,2
6068,6068,6
6069,6069,12
6070,6070,2
6071,6071,2
6072,6072,2
6073,6073,2
6074,6074,2
6075,6075,5
6076,6076,6
6077,6077,11
6078,6078,2
6079,6079,2
6080,6080,8
6081,6081,1
6082,6082,2
6083,6083,1
6084,6084,2
6085,6085,2
6086,6086,2
6087,6087,10
6088,6088,4
6089,6089,12
6090,6090,2
6091,6091,7
6092,6092,2
6093,6093,10
6094,6094,8
6095,6095,1
6096,6096,2
6097,6097,7
6098,6098,14
6099,6099,1
6100,6100,3
6101,6101,13
6102,6102,8
6103,6103,8
6104,6104,12
6105,6105,11
6106,6106,1
6107,6107,2
6108,6108,13
6109,6109,15
6110,6110,2
6111,6111,5
6112,6112,6
6113,6113,2
6114,6114,2
6115,6115,8
6116,6116,10
6117,6117,8
6118,6118,2
6119,6119,2
6120,6120,11
6121,6121,3
6122,6122,12
6123,6123,12
6124,6124,2
6125,6125,9
6126,6126,9
6127,6127,4
6128,6128,2
6129,6129,12
6130,6130,5
6131,6131,2
6132,6132,2
6133,6133,2
6134,6134,2
6135,6135,6
6136,6136,7
6137,6137,12
6138,6138,2
6139,6139,10
6140,6140,1
6141,6141,8
6142,6142,2
6143,6143,1
6144,6144,10
6145,6145,2
6146,6146,6
6147,6147,11
6148,6148,2
6149,6149,1
6150,6150,15
6151,6151,11
6152,6152,12
6153,6153,8
6154,6154,1
6155,6155,2
6156,6156,6
6157,6157,14
6158,6158,1
6159,6159,2
6160,6160,7
6161,6161,9
6162,6162,4
6163,6163,11
6164,6164,0
6165,6165,2
6166,6166,11
6167,6167,12
6168,6168,12
6169,6169,2
6170,6170,7
6171,6171,10
6172,6172,12
6173,6173,13
6174,6174,1
6175,6175,2
6176,6176,12
6177,6177,6
6178,6178,2
6179,6179,9
6180,6180,2
6181,6181,5
6182,6182,15
6183,6183,6
6184,6184,5
6185,6185,1
6186,6186,2
6187,6187,4
6188,6188,2
6189,6189,2
6190,6190,9
6191,6191,8
6192,6192,13
6193,6193,9
6194,6194,2
6195,6195,7
6196,6196,1
6197,6197,3
6198,6198,7
6199,6199,3
6200,6200,12
6201,6201,15
6202,6202,1
6203,6203,3
6204,6204,2
6205,6205,12
6206,6206,13
6207,6207,11
6208,6208,10
6209,6209,4
6210,6210,2
6211,6211,5
6212,6212,2
6213,6213,2
6214,6214,2
6215,6215,10
6216,6216,11
6217,6217,2
6218,6218,12
6219,6219,2
6220,6220,2
6221,6221,2
6222,6222,2
6223,6223,15
6224,6224,2
6225,6225,6
6226,6226,2
6227,6227,3
6228,6228,2
6229,6229,8
6230,6230,12
6231,6231,5
6232,6232,2
6233,6233,2
6234,6234,7
6235,6235,1
6236,6236,7
6237,6237,4
6238,6238,14
6239,6239,2
6240,6240,2
6241,6241,7
6242,6242,7
6243,6243,2
6244,6244,10
6245,6245,7
6246,6246,2
6247,6247,6
6248,6248,2
6249,6249,2
6250,6250,1
6251,6251,2
6252,6252,10
6253,6253,2
6254,6254,7
6255,6255,12
6256,6256,14
6257,6257,2
6258,6258,5
6259,6259,2
6260,6260,2
6261,6261,2
6262,6262,2
6263,6263,7
6264,6264,7
6265,6265,2
6266,6266,2
6267,6267,2
6268,6268,2
6269,6269,3
6270,6270,7
6271,6271,11
6272,6272,12
6273,6273,7
6274,6274,9
6275,6275,1
6276,6276,7
6277,6277,2
6278,6278,1
6279,6279,13
6280,6280,2
6281,6281,2
6282,6282,11
6283,6283,2
6284,6284,1
6285,6285,2
6286,6286,2
6287,6287,3
6288,6288,3
6289,6289,12
6290,6290,7
6291,6291,2
6292,6292,2
6293,6293,7
6294,6294,2
6295,6295,1
6296,6296,14
6297,6297,8
6298,6298,8
6299,6299,2
6300,6300,11
6301,6301,2
6302,6302,5
6303,6303,10
6304,6304,2
6305,6305,2
6306,6306,5
6307,6307,1
6308,6308,9
6309,6309,2
6310,6310,7
6311,6311,2
6312,6312,2
6313,6313,2
6314,6314,1
6315,6315,3
6316,6316,2
6317,6317,11
6318,6318,1
6319,6319,6
6320,6320,2
6321,6321,2
6322,6322,9
6323,6323,2
6324,6324,12
6325,6325,2
6326,6326,8
6327,6327,1
6328,6328,1
6329,6329,6
6330,6330,7
6331,6331,11
6332,6332,7
6333,6333,13
6334,6334,1
6335,6335,2
6336,6336,2
6337,6337,8
6338,6338,7
6339,6339,7
6340,6340,13
6341,6341,2
6342,6342,3
6343,6343,2
6344,6344,2
6345,6345,8
6346,6346,10
6347,6347,14
6348,6348,11
6349,6349,5
6350,6350,2
6351,6351,1
6352,6352,5
6353,6353,7
6354,6354,1
6355,6355,2
6356,6356,2
6357,6357,1
6358,6358,2
6359,6359,11
6360,6360,7
6361,6361,5
6362,6362,7
6363,6363,12
6364,6364,7
6365,6365,2
6366,6366,12
6367,6367,6
6368,6368,2
6369,6369,14
6370,6370,7
6371,6371,11
6372,6372,2
6373,6373,2
6374,6374,5
6375,6375,6
6376,6376,4
6377,6377,9
6378,6378,2
6379,6379,12
6380,6380,7
6381,6381,2
6382,6382,14
6383,6383,2
6384,6384,2
6385,6385,2
6386,6386,5
6387,6387,2
6388,6388,3
6389,6389,7
6390,6390,2
6391,6391,2
6392,6392,6
6393,6393,7
6394,6394,12
6395,6395,8
6396,6396,2
6397,6397,4
6398,6398,6
6399,6399,9
6400,6400,9
6401,6401,2
6402,6402,2
6403,6403,2
6404,6404,2
6405,6405,1
6406,6406,2
6407,6407,2
6408,6408,5
6409,6409,6
6410,6410,7
6411,6411,1
6412,6412,2
6413,6413,2
6414,6414,10
6415,6415,4
6416,6416,12
6417,6417,10
6418,6418,4
6419,6419,6
6420,6420,10
6421,6421,4
6422,6422,1
6423,6423,1
6424,6424,7
6425,6425,8
6426,6426,3
6427,6427,15
6428,6428,10
6429,6429,1
6430,6430,6
6431,6431,2
6432,6432,13
6433,6433,2
6434,6434,10
6435,6435,1
6436,6436,8
6437,6437,3
6438,6438,9
6439,6439,8
6440,6440,2
6441,6441,11
6442,6442,2
6443,6443,14
6444,6444,2
6445,6445,2
6446,6446,8
6447,6447,4
6448,6448,8
6449,6449,2
6450,6450,12
6451,6451,6
6452,6452,2
6453,6453,1
6454,6454,1
6455,6455,1
6456,6456,6
6457,6457,10
6458,6458,13
6459,6459,2
6460,6460,7
6461,6461,1
6462,6462,2
6463,6463,5
6464,6464,2
6465,6465,7
6466,6466,4
6467,6467,2
6468,6468,2
6469,6469,3
6470,6470,11
6471,6471,14
6472,6472,7
6473,6473,2
6474,6474,2
6475,6475,8
6476,6476,2
6477,6477,2
6478,6478,2
6479,6479,2
6480,6480,2
6481,6481,2
6482,6482,11
6483,6483,2
6484,6484,4
6485,6485,2
6486,6486,6
6487,6487,2
6488,6488,2
6489,6489,4
6490,6490,6
6491,6491,2
6492,6492,2
6493,6493,7
6494,6494,1
6495,6495,7
6496,6496,2
6497,6497,8
6498,6498,9
6499,6499,12
6500,6500,11
6501,6501,6
6502,6502,2
6503,6503,3
6504,6504,7
6505,6505,1
6506,6506,2
6507,6507,12
6508,6508,12
6509,6509,2
6510,6510,2
6511,6511,7
6512,6512,7
6513,6513,3
6514,6514,2
6515,6515,10
6516,6516,4
6517,6517,8
6518,6518,11
6519,6519,2
6520,6520,4
6521,6521,11
6522,6522,6
6523,6523,1
6524,6524,12
6525,6525,12
6526,6526,4
6527,6527,14
6528,6528,11
6529,6529,8
6530,6530,4
6531,6531,12
6532,6532,5
6533,6533,12
6534,6534,6
6535,6535,12
6536,6536,10
6537,6537,2
6538,6538,2
6539,6539,2
6540,6540,4
6541,6541,5
6542,6542,12
6543,6543,6
6544,6544,13
6545,6545,2
6546,6546,10
6547,6547,2
6548,6548,1
6549,6549,2
6550,6550,3
6551,6551,2
6552,6552,8
6553,6553,2
6554,6554,13
6555,6555,3
6556,6556,7
6557,6557,12
6558,6558,11
6559,6559,3
6560,6560,7
6561,6561,11
6562,6562,2
6563,6563,2
6564,6564,5
6565,6565,2
6566,6566,5
6567,6567,2
6568,6568,14
6569,6569,5
6570,6570,2
6571,6571,10
6572,6572,13
6573,6573,3
6574,6574,4
6575,6575,9
6576,6576,14
6577,6577,10
6578,6578,2
6579,6579,10
6580,6580,1
6581,6581,10
6582,6582,9
6583,6583,2
6584,6584,2
6585,6585,1
6586,6586,8
6587,6587,6
6588,6588,1
6589,6589,2
6590,6590,2
6591,6591,1
6592,6592,2
6593,6593,2
6594,6594,2
6595,6595,1
6596,6596,1
6597,6597,13
6598,6598,2
6599,6599,1
6600,6600,2
6601,6601,1
6602,6602,2
6603,6603,12
6604,6604,11
6605,6605,3
6606,6606,9
6607,6607,13
6608,6608,2
6609,6609,2
6610,6610,2
6611,6611,2
6612,6612,2
6613,6613,4
6614,6614,15
6615,6615,13
6616,6616,2
6617,6617,10
6618,6618,1
6619,6619,9
6620,6620,2
6621,6621,8
6622,6622,12
6623,6623,4
6624,6624,2
6625,6625,13
6626,6626,1
6627,6627,11
6628,6628,10
6629,6629,2
6630,6630,2
6631,6631,2
6632,6632,2
6633,6633,1
6634,6634,3
6635,6635,7
6636,6636,6
6637,6637,2
6638,6638,11
6639,6639,2
6640,6640,10
6641,6641,12
6642,6642,10
6643,6643,2
6644,6644,2
6645,6645,10
6646,6646,9
6647,6647,7
6648,6648,4
6649,6649,7
6650,6650,1
6651,6651,11
6652,6652,2
6653,6653,3
6654,6654,11
6655,6655,5
6656,6656,2
6657,6657,11
6658,6658,15
6659,6659,7
6660,6660,2
6661,6661,2
6662,6662,2
6663,6663,2
6664,6664,10
6665,6665,13
6666,6666,11
6667,6667,5
6668,6668,6
6669,6669,13
6670,6670,1
6671,6671,3
6672,6672,1
6673,6673,8
6674,6674,8
6675,6675,2
6676,6676,2
6677,6677,14
6678,6678,2
6679,6679,13
6680,6680,4
6681,6681,12
6682,6682,5
6683,6683,2
6684,6684,2
6685,6685,2
6686,6686,2
6687,6687,2
6688,6688,2
6689,6689,4
6690,6690,5
6691,6691,2
6692,6692,2
6693,6693,2
6694,6694,5
6695,6695,2
6696,6696,2
6697,6697,2
6698,6698,1
6699,6699,1
6700,6700,7
6701,6701,2
6702,6702,2
6703,6703,2
6704,6704,2
6705,6705,11
6706,6706,2
6707,6707,3
6708,6708,2
6709,6709,2
6710,6710,2
6711,6711,2
6712,6712,2
6713,6713,8
6714,6714,1
6715,6715,2
6716,6716,10
6717,6717,2
6718,6718,2
6719,6719,2
6720,6720,2
6721,6721,2
6722,6722,6
6723,6723,10
6724,6724,9
6725,6725,2
6726,6726,5
6727,6727,2
6728,6728,2
6729,6729,2
6730,6730,10
6731,6731,2
6732,6732,13
6733,6733,9
6734,6734,7
6735,6735,6
6737,6737,2
6738,6738,12
6739,6739,10
6740,6740,8
6741,6741,2
6742,6742,2
6743,6743,6
6744,6744,2
6745,6745,6
6746,6746,4
6747,6747,7
6748,6748,13
6749,6749,2
6750,6750,2
6751,6751,3
6752,6752,5
6753,6753,2
6754,6754,3
6755,6755,11
6756,6756,11
6757,6757,2
6758,6758,2
6759,6759,10
6760,6760,3
6761,6761,3
6762,6762,9
6763,6763,6
6764,6764,8
6765,6765,2
6766,6766,1
6767,6767,6
6768,6768,1
6769,6769,11
6770,6770,12
6771,6771,2
6772,6772,10
6773,6773,12
6774,6774,1
6775,6775,9
6776,6776,6
6777,6777,6
6778,6778,8
6779,6779,2
6780,6780,2
6781,6781,1
6782,6782,2
6783,6783,2
6784,6784,2
6785,6785,5
6786,6786,2
6787,6787,2
6788,6788,2
6789,6789,7
6790,6790,8
6791,6791,2
6792,6792,7
6793,6793,2
6794,6794,10
6795,6795,7
6796,6796,2
6797,6797,6
6798,6798,3
6799,6799,0
6800,6800,2
6801,6801,2
6802,6802,7
6803,6803,4
6804,6804,2
6805,6805,2
6806,6806,2
6807,6807,13
6808,6808,1
6809,6809,7
6810,6810,1
6811,6811,2
6812,6812,2
6813,6813,4
6814,6814,2
6815,6815,11
6816,6816,2
6817,6817,2
6818,6818,4
6819,6819,3
6820,6820,9
6821,6821,11
6822,6822,10
6823,6823,8
6824,6824,7
6825,6825,7
6826,6826,3
6827,6827,2
6828,6828,1
6829,6829,2
6830,6830,1
6831,6831,7
6832,6832,3
6833,6833,6
6834,6834,2
6835,6835,2
6836,6836,1
6837,6837,1
6838,6838,8
6839,6839,3
6840,6840,10
6841,6841,2
6842,6842,2
6843,6843,6
6844,6844,4
6845,6845,2
6846,6846,11
6847,6847,2
6848,6848,2
6849,6849,7
6850,6850,6
6851,6851,9
6852,6852,11
6853,6853,2
6854,6854,2
6855,6855,2
6856,6856,2
6857,6857,4
6858,6858,2
6859,6859,7
6860,6860,12
6861,6861,7
6862,6862,2
6863,6863,2
6864,6864,2
6865,6865,3
6866,6866,11
6867,6867,2
6868,6868,12
6869,6869,2
6870,6870,8
6871,6871,7
6872,6872,2
6873,6873,6
6874,6874,7
6875,6875,1
6876,6876,9
6877,6877,2
6878,6878,2
6879,6879,9
6880,6880,8
6881,6881,1
6882,6882,11
6883,6883,3
6884,6884,2
6885,6885,12
6886,6886,5
6887,6887,7
6888,6888,14
6889,6889,1
6890,6890,1
6891,6891,12
6892,6892,2
6893,6893,2
6894,6894,0
6895,6895,9
6896,6896,5
6897,6897,14
6898,6898,2
6899,6899,2
6900,6900,2
6901,6901,12
6902,6902,11
6903,6903,3
6904,6904,2
6905,6905,12
6906,6906,2
6907,6907,2
6908,6908,0
6909,6909,8
6910,6910,10
6911,6911,11
6912,6912,8
6913,6913,2
6914,6914,0
6915,6915,7
6916,6916,7
6917,6917,12
6918,6918,2
6919,6919,12
6920,6920,7
6921,6921,1
6922,6922,2
6923,6923,6
6924,6924,2
6925,6925,2
6926,6926,7
6927,6927,6
6928,6928,0
6929,6929,2
6930,6930,2
6931,6931,11
6932,6932,2
6933,6933,8
6934,6934,12
6935,6935,2
6936,6936,8
6937,6937,7
6938,6938,2
6939,6939,9
6940,6940,6
6941,6941,2
6942,6942,2
6943,6943,2
6944,6944,8
6945,6945,2
6946,6946,5
6947,6947,8
6948,6948,7
6949,6949,4
6950,6950,7
6951,6951,2
6952,6952,2
6953,6953,5
6954,6954,2
6955,6955,5
6956,6956,5
6957,6957,2
6958,6958,3
6959,6959,1
6960,6960,0
6961,6961,12
6962,6962,2
6963,6963,2
6964,6964,6
6965,6965,8
6966,6966,2
6967,6967,2
6968,6968,2
6969,6969,7
6970,6970,10
6971,6971,2
6972,6972,2
6973,6973,6
6974,6974,15
6975,6975,2
6976,6976,6
6977,6977,2
6978,6978,8
6979,6979,7
6980,6980,3
6981,6981,15
6982,6982,13
6983,6983,2
6984,6984,2
6985,6985,13
6986,6986,3
6987,6987,2
6988,6988,8
6989,6989,7
6990,6990,9
6991,6991,11
6992,6992,6
6993,6993,2
6994,6994,2
6995,6995,6
6996,6996,3
6997,6997,2
6998,6998,12
6999,6999,11
7000,7000,2
7001,7001,2
7002,7002,4
7003,7003,4
7004,7004,0
7005,7005,2
7006,7006,2
7007,7007,10
7008,7008,3
7009,7009,2
7010,7010,2
7011,7011,2
7012,7012,3
7013,7013,15
7014,7014,6
7015,7015,13
7016,7016,4
7017,7017,13
7018,7018,6
7019,7019,3
7020,7020,1
7021,7021,2
7022,7022,10
7023,7023,12
7024,7024,7
7025,7025,1
7026,7026,6
7027,7027,8
7028,7028,6
7029,7029,11
7030,7030,2
7031,7031,6
7032,7032,1
7033,7033,2
7034,7034,2
7035,7035,1
7036,7036,1
7037,7037,8
7038,7038,2
7039,7039,2
7040,7040,2
7041,7041,2
7042,7042,3
7043,7043,2
7044,7044,14
7045,7045,3
7046,7046,4
7047,7047,6
7048,7048,3
7049,7049,2
7050,7050,8
7051,7051,2
7052,7052,3
7053,7053,12
7054,7054,11
7055,7055,3
7056,7056,2
7057,7057,11
7058,7058,4
7059,7059,8
7060,7060,6
7061,7061,6
7062,7062,12
7063,7063,12
7064,7064,11
7065,7065,10
7066,7066,2
7067,7067,12
7068,7068,11
7069,7069,9
7070,7070,2
7071,7071,2
7072,7072,8
7073,7073,2
7074,7074,4
7075,7075,11
7076,7076,2
7077,7077,5
7078,7078,12
7079,7079,2
7080,7080,3
7081,7081,7
7082,7082,2
7083,7083,2
7084,7084,7
7085,7085,6
7086,7086,1
7087,7087,10
7088,7088,5
7089,7089,1
7090,7090,1
7091,7091,13
7092,7092,2
7093,7093,12
7094,7094,2
7095,7095,3
7096,7096,6
7097,7097,5
7098,7098,2
7099,7099,2
7100,7100,2
7101,7101,2
7102,7102,6
7103,7103,2
7104,7104,14
7105,7105,2
7106,7106,3
7107,7107,7
7108,7108,4
7109,7109,2
7110,7110,2
7111,7111,4
7112,7112,2
7113,7113,2
7114,7114,10
7115,7115,2
7116,7116,2
7117,7117,15
7118,7118,4
7119,7119,6
7120,7120,2
7121,7121,2
7122,7122,9
7123,7123,11
7124,7124,4
7125,7125,10
7126,7126,3
7127,7127,2
7128,7128,2
7129,7129,9
7130,7130,2
7131,7131,2
7132,7132,7
7133,7133,2
7134,7134,0
7135,7135,2
7136,7136,7
7137,7137,11
7138,7138,2
7139,7139,9
7140,7140,7
7141,7141,2
7142,7142,2
7143,7143,2
7144,7144,2
7145,7145,2
7146,7146,12
7147,7147,7
7148,7148,2
7149,7149,3
7150,7150,14
7151,7151,2
7152,7152,7
7153,7153,6
7154,7154,6
7155,7155,1
7156,7156,9
7157,7157,10
7158,7158,2
7159,7159,2
7160,7160,2
7161,7161,2
7162,7162,2
7163,7163,2
7164,7164,12
7165,7165,5
7166,7166,7
7167,7167,7
7168,7168,1
7169,7169,9
7170,7170,5
7171,7171,14
7172,7172,11
7173,7173,5
7174,7174,3
7175,7175,7
7176,7176,2
7177,7177,2
7178,7178,8
7179,7179,8
7180,7180,7
7181,7181,2
7182,7182,1
7183,7183,2
7184,7184,2
7185,7185,9
7186,7186,2
7187,7187,2
7188,7188,2
7189,7189,1
7190,7190,14
7191,7191,6
7192,7192,2
7193,7193,2
7194,7194,2
7195,7195,1
7196,7196,2
7197,7197,4
7198,7198,7
7199,7199,1
7200,7200,2
7201,7201,2
7202,7202,12
7203,7203,2
7204,7204,2
7205,7205,12
7206,7206,2
7207,7207,2
7208,7208,11
7209,7209,8
7210,7210,2
7211,7211,2
7212,7212,5
7213,7213,4
7214,7214,13
7215,7215,12
7216,7216,7
7217,7217,14
7218,7218,2
7219,7219,10
7220,7220,1
7221,7221,2
7222,7222,8
7223,7223,8
7224,7224,7
7225,7225,2
7226,7226,7
7227,7227,2
7228,7228,2
7229,7229,2
7230,7230,13
7231,7231,10
7232,7232,2
7233,7233,6
7234,7234,2
7235,7235,2
7236,7236,1
7237,7237,1
7238,7238,2
7239,7239,4
7240,7240,2
7241,7241,2
7242,7242,2
7243,7243,2
7244,7244,9
7245,7245,7
